6.339719186949840690e+01
2.752061672813779225e+01
1.822509576078325111e+01
2.118428129157448581e+01
1.216814464419749164e+01
1.206676811850187292e+01
1.377593356712628925e+01
1.018871030461778560e+01
1.024053457528194677e+01
1.089916596686075856e+01
1.121165086872689010e+01
1.016544892355273433e+01
1.495881109762432537e+01
1.199185724082015447e+01
9.998300167264165594e+00
1.419382385081089204e+01
9.441442678132407451e+00
9.905811431019722946e+00
9.523446117528282073e+00
9.909725487415517620e+00
1.163213921077907109e+01
1.167727362020714033e+01
1.157148042572987023e+01
8.155614361229591935e+00
1.174078355387467631e+01
1.045715073000950390e+01
1.050608261793227882e+01
1.066389879752617986e+01
1.357179803935459894e+01
1.012940164839379875e+01
8.694009189671838556e+00
1.180421710673368096e+01
1.072666121929259120e+01
9.959757680801640589e+00
9.870774910999298157e+00
8.972008811023766128e+00
9.816319605669720616e+00
9.215244675015187070e+00
9.391967804460636060e+00
1.182346093997840875e+01
8.115518692087361430e+00
1.078786643835951331e+01
9.294018071930215896e+00
1.204923589144842389e+01
1.114932211020724395e+01
8.180758970136210451e+00
1.051809058448895229e+01
1.018907245681399054e+01
9.451906126616773207e+00
9.412895148660226141e+00
8.791926885643665202e+00
9.058856205378742033e+00
1.281691346951439137e+01
1.150636471626297030e+01
9.773833325097250224e+00
9.806238441432446606e+00
9.657264971354647898e+00
9.340723272526714638e+00
9.939123984968002645e+00
1.180461384812945802e+01
8.284186372302826840e+00
1.037622811851561444e+01
9.505687257328204964e+00
1.061986896930524971e+01
1.281233170787424847e+01
9.223754678325533973e+00
1.040988651849901991e+01
1.094929383293030156e+01
1.143025157158756144e+01
9.178129135309957221e+00
1.188382237475106429e+01
9.652163299250853257e+00
9.511468047565887929e+00
1.013866063501468950e+01
1.085751271465989554e+01
8.504834365302391674e+00
9.080065362804369045e+00
9.407756911757722662e+00
1.194292563348321679e+01
9.712461907722838461e+00
