20,101,427.031,227.987,-1361.62,-386.731,36.7009,39.7465
20,102,429.454,461.608,-1374.92,-370.531,36.5265,219.84
21,0,623.914,519.021,-1392.23,-377.73,36.276,215.004
21,100,442.976,265.172,-1364.85,-385.09,36.6987,32.9181
21,101,427.014,229.894,-1361.73,-386.599,36.7009,39.75
21,102,429.317,459.682,-1374.81,-370.668,36.5353,219.841
22,0,624.579,510.727,-1391.8,-378.358,36.2762,214.845
22,100,442.732,267.38,-1364.96,-384.923,36.6987,32.9181
22,101,427.008,231.833,-1361.84,-386.465,36.7,39.7539
22,102,429.164,457.498,-1374.68,-370.824,36.545,219.842
23,0,625.245,502.568,-1391.37,-378.977,36.2762,214.724
23,100,442.49,269.552,-1365.06,-384.759,36.6987,32.9181
23,101,426.999,233.74,-1361.94,-386.332,36.6993,39.7579
23,102,429,455.411,-1374.55,-370.974,36.5559,219.842
24,0,625.928,494.338,-1390.94,-379.601,36.2764,214.625
24,100,442.246,271.744,-1365.17,-384.594,36.6987,32.9181
24,101,426.985,235.662,-1362.05,-386.199,36.699,39.7628
24,102,428.84,453.425,-1374.43,-371.115,36.5662,219.843
25,0,626.61,486.196,-1390.51,-380.221,36.278,214.538
25,100,442.005,273.919,-1365.28,-384.43,36.6987,32.9181
25,101,426.968,237.57,-1362.16,-386.066,36.6988,39.7677
25,102,428.711,451.434,-1374.32,-371.257,36.5743,219.843
26,0,627.321,477.835,-1390.08,-380.856,36.2778,214.439
26,100,441.756,276.145,-1365.39,-384.262,36.6987,32.9181
26,101,426.954,239.524,-1362.27,-385.93,36.6987,39.7728
26,102,428.581,449.276,-1374.19,-371.409,36.5824,219.844
27,0,628.412,465.387,-1389.43,-381.805,36.2793,214.344
27,100,441.389,279.467,-1365.55,-384.011,36.6987,32.9181
27,101,426.929,242.439,-1362.43,-385.728,36.6987,39.7811
27,102,428.364,445.964,-1373.99,-371.643,36.5961,219.844
27,103,402.652,520.414,-1376.89,-366.509,37.5247,346.037
28,0,629.138,457.124,-1389,-382.435,36.2801,214.294
28,100,441.144,281.672,-1365.66,-383.845,36.6987,32.9181
28,101,426.916,244.378,-1362.54,-385.593,36.6987,39.7868
28,102,428.218,443.594,-1373.85,-371.81,36.6051,219.845
28,103,406.087,517.765,-1376.87,-366.532,37.3177,317.423
29,0,629.878,448.792,-1388.57,-383.07,36.2808,214.248
29,100,440.898,283.897,-1365.76,-383.677,36.6987,32.9181
29,101,426.906,246.332,-1362.65,-385.458,36.6987,39.7925
29,102,428.072,441.575,-1373.73,-371.953,36.6144,219.845
29,103,411.664,513.553,-1376.85,-366.584,36.9804,288.542
30,0,630.519,440.652,-1388.14,-383.686,36.282,214.503
30,100,440.653,286.093,-1365.87,-383.512,36.6987,32.9181
30,101,426.897,248.264,-1362.76,-385.324,36.6987,39.7979
30,102,427.941,439.43,-1373.61,-372.104,36.6225,219.845
30,103,419.03,507.909,-1376.83,-366.68,36.5212,260.011
31,0,630.937,432.689,-1387.71,-384.276,36.2837,215.39
31,100,440.408,288.307,-1365.98,-383.344,36.6987,32.9182
31,101,426.893,250.213,-1362.87,-385.189,36.6987,39.8038
31,102,427.794,437.129,-1373.47,-372.266,36.6317,219.845
31,103,421.353,505.545,-1376.79,-366.783,36.3907,231.273
32,0,631.062,424.836,-1387.26,-384.841,36.2833,216.914
32,100,440.161,290.532,-1366.09,-383.177,36.6987,32.9184
32,101,426.892,252.173,-1362.98,-385.054,36.6987,39.8089
32,102,427.648,434.886,-1373.34,-372.423,36.6408,219.845
32,103,420.781,504.955,-1376.75,-366.886,36.4535,212.656
33,0,630.866,417.184,-1386.8,-385.371,36.2832,218.896
33,100,439.914,292.768,-1366.2,-383.008,36.6987,32.9184
33,101,426.894,254.179,-1363.09,-384.916,36.6987,39.8139
33,102,427.529,432.95,-1373.23,-372.559,36.6481,219.845
33,103,420.124,503.884,-1376.67,-367.01,36.5115,212.702
34,0,630.3,409.866,-1386.34,-385.857,36.2832,221.311
34,100,439.668,294.987,-1366.31,-382.841,36.6987,32.9184
34,101,426.9,256.205,-1363.21,-384.776,36.6987,39.8185
34,102,427.467,430.887,-1373.11,-372.702,36.6513,219.845
34,103,419.827,502.364,-1376.58,-367.151,36.5461,212.775
35,0,629.31,402.658,-1385.84,-386.309,36.2821,224.219
35,100,439.421,297.199,-1366.41,-382.674,36.6987,32.9184
35,101,426.911,258.243,-1363.32,-384.636,36.6987,39.8224
35,102,427.399,428.629,-1372.98,-372.858,36.655,219.845
35,103,419.746,500.829,-1376.49,-367.281,36.5646,212.892
36,0,627.853,395.556,-1385.33,-386.725,36.2799,227.585
36,100,439.176,299.408,-1366.52,-382.507,36.6987,32.9187
36,101,426.925,260.272,-1363.44,-384.497,36.6987,39.8255
36,102,427.321,426.478,-1372.85,-373.007,36.6593,219.845
36,103,419.791,499.259,-1376.41,-367.407,36.574,212.999
37,0,625.887,388.558,-1384.78,-387.104,36.2776,231.367
37,100,438.929,301.629,-1366.63,-382.34,36.6987,32.9188
37,101,426.946,262.29,-1363.56,-384.359,36.6987,39.828
37,102,427.247,424.478,-1372.74,-373.146,36.6634,219.845
37,103,419.954,497.269,-1376.31,-367.561,36.5781,213.034
38,0,623.407,381.739,-1384.2,-387.439,36.2758,235.465
38,100,438.682,303.85,-1366.74,-382.172,36.6987,32.9188
38,101,426.973,264.263,-1363.67,-384.225,36.6987,39.83
38,102,427.175,422.493,-1372.62,-373.284,36.6673,219.846
38,103,420.203,495.039,-1376.2,-367.731,36.5778,213.036
39,0,620.403,375.13,-1383.59,-387.729,36.2736,239.777
39,100,438.436,306.078,-1366.85,-382.004,36.6987,32.9188
39,101,427.005,266.213,-1363.78,-384.092,36.6987,39.8307
39,102,427.102,420.405,-1372.5,-373.428,36.6714,219.846
39,103,420.482,492.797,-1376.09,-367.899,36.5752,213.038
40,0,616.9,368.773,-1382.97,-387.971,36.2729,244.175
40,100,438.189,308.309,-1366.96,-381.836,36.6987,32.9188
40,101,427.038,268.155,-1363.89,-383.96,36.6987,39.8307
40,102,427.021,418.08,-1372.37,-373.589,36.6758,219.846
40,103,420.773,490.556,-1375.98,-368.067,36.5718,213.039
41,0,612.942,362.722,-1382.33,-388.164,36.2717,248.553
41,100,437.943,310.531,-1367.07,-381.668,36.6987,32.9188
41,101,427.07,270.066,-1364,-383.83,36.6987,39.8296
41,102,426.941,415.929,-1372.25,-373.738,36.6804,219.846
41,103,421.067,488.319,-1375.88,-368.234,36.5681,213.04
42,0,608.534,356.939,-1381.67,-388.311,36.2706,252.864
42,1,624.306,719.386,-1402.62,-365.29,37.2974,225.053
42,100,437.694,312.764,-1367.17,-381.5,36.6987,32.9188
42,101,427.104,271.968,-1364.11,-383.701,36.6987,39.8278
42,102,426.863,413.882,-1372.13,-373.88,36.6847,219.846
42,103,421.367,486.071,-1375.77,-368.403,36.5641,213.041
43,0,603.82,351.55,-1381.02,-388.413,36.2699,256.931
43,1,623.923,712.547,-1402.29,-365.633,37.2448,224.799
43,100,437.448,314.962,-1367.28,-381.334,36.6987,32.9188
43,101,427.135,273.824,-1364.22,-383.574,36.6987,39.8255
43,102,426.789,411.798,-1372.01,-374.024,36.6888,219.846
43,103,421.663,483.858,-1375.66,-368.568,36.56,213.041
44,0,598.764,346.443,-1380.35,-388.474,36.2703,260.769
44,1,623.558,705.75,-1401.96,-365.978,37.1926,224.557
44,100,437.205,317.161,-1367.39,-381.168,36.6987,32.9188
44,101,427.168,275.671,-1364.33,-383.449,36.6987,39.8228
44,102,426.708,409.51,-1371.88,-374.181,36.6932,219.846
44,103,421.96,481.645,-1375.55,-368.734,36.5558,213.042
45,0,593.467,341.278,-1379.67,-388.524,36.2698,263.394
45,1,623.215,698.974,-1401.63,-366.325,37.1395,224.334
45,100,436.96,319.384,-1367.5,-381,36.6987,32.9188
45,101,427.198,277.534,-1364.44,-383.322,36.6987,39.8202
45,102,426.624,407.27,-1371.75,-374.336,36.698,219.846
45,103,422.271,479.406,-1375.44,-368.901,36.5509,213.042
46,0,588.182,335.631,-1378.95,-388.61,36.27,263.521
46,1,622.87,692.161,-1401.28,-366.685,37.0915,224.098
46,100,436.706,321.667,-1367.61,-380.828,36.6987,32.9189
46,101,427.231,279.445,-1364.55,-383.192,36.6987,39.8168
46,102,426.565,404.768,-1371.6,-374.508,36.7008,219.846
46,103,422.611,477.093,-1375.33,-369.073,36.5444,213.043
47,0,583.386,329.596,-1378.25,-388.752,36.2703,261.216
47,1,622.551,685.514,-1400.95,-367.044,37.0472,223.88
47,100,436.469,323.932,-1367.72,-380.658,36.6987,34.0325
47,101,427.263,281.344,-1364.66,-383.063,36.6987,39.8136
47,102,426.539,402.651,-1371.48,-374.652,36.7,220.689
47,103,422.882,474.839,-1375.22,-369.244,36.5425,213.043
48,0,578.585,323.158,-1377.53,-388.923,36.2702,258.87
48,1,622.236,678.79,-1400.61,-367.408,37.0006,223.676
48,100,436.269,326.259,-1367.84,-380.486,36.6987,34.9947
48,101,427.296,283.303,-1364.77,-382.929,36.6987,39.8094
48,102,426.464,400.333,-1371.34,-374.807,36.6994,221.568
48,103,423.144,472.53,-1375.1,-369.419,36.5417,213.043
49,0,573.788,316.738,-1376.81,-389.092,36.2705,257.645
49,1,621.935,672.089,-1400.26,-367.774,36.9543,223.485
49,100,436.094,328.55,-1367.96,-380.318,36.6987,34.8676
49,101,427.326,285.238,-1364.88,-382.798,36.6987,39.8058
49,102,426.377,397.929,-1371.2,-374.967,36.6991,221.526
49,103,423.622,470.074,-1374.99,-369.597,36.5259,213.043
50,0,568.847,310.334,-1376.07,-389.252,36.2703,257.536
50,1,621.656,665.54,-1399.93,-368.134,36.9079,223.316
50,100,435.913,330.834,-1368.07,-380.15,36.6987,34.7693
50,101,427.358,287.19,-1365,-382.665,36.6987,39.8015
50,102,426.299,395.633,-1371.06,-375.121,36.6989,221.476
50,103,424.094,467.624,-1374.87,-369.776,36.5106,213.043
51,0,563.683,303.987,-1375.33,-389.395,36.2692,258.314
51,1,621.383,658.926,-1399.59,-368.503,36.8626,223.159
51,100,435.732,333.129,-1368.19,-379.981,36.6987,34.8052
51,101,427.393,289.171,-1365.11,-382.53,36.6987,39.797
51,102,426.227,393.571,-1370.94,-375.259,36.6988,221.541
51,103,424.479,465.292,-1374.76,-369.948,36.5009,213.043
52,0,558.257,297.766,-1374.57,-389.512,36.2682,259.769
52,1,621.117,652.61,-1399.25,-368.866,36.8257,223.037
52,100,435.551,335.431,-1368.31,-379.811,36.6987,34.8968
52,101,427.443,291.164,-1365.23,-382.396,36.6987,39.7924
52,102,426.142,391.402,-1370.81,-375.404,36.6987,221.662
52,103,424.636,463.07,-1374.65,-370.121,36.5072,213.043
53,0,552.489,291.64,-1373.79,-389.603,36.2657,261.715
53,1,620.857,646.097,-1398.91,-369.243,36.7868,222.916
53,100,435.37,337.77,-1368.43,-379.639,36.6987,34.8318
53,101,427.505,293.193,-1365.35,-382.259,36.6987,39.7861
53,102,426.05,388.979,-1370.67,-375.566,36.6987,221.625
53,103,424.712,460.847,-1374.53,-370.297,36.5195,213.043
54,0,546.115,285.421,-1372.97,-389.664,36.2629,264.093
54,1,620.598,639.418,-1398.55,-369.631,36.7467,222.801
54,100,435.171,340.239,-1368.55,-379.458,36.6987,34.7296
54,101,427.584,295.336,-1365.47,-382.116,36.6987,39.7785
54,102,425.964,386.641,-1370.53,-375.722,36.6987,221.558
54,103,424.793,458.499,-1374.41,-370.482,36.5323,213.043
55,0,539.762,279.74,-1372.17,-389.689,36.2635,266.472
55,1,620.376,632.979,-1398.21,-370.009,36.7077,222.636
55,2,629.515,719.566,-1402.98,-365.568,37.2972,225.134
55,100,434.988,342.588,-1368.67,-379.285,36.6986,34.8251
55,101,427.67,297.378,-1365.59,-381.98,36.6987,39.7654
55,102,425.882,384.53,-1370.41,-375.863,36.6987,221.692
55,103,424.876,456.259,-1374.3,-370.658,36.5442,213.043
56,0,533.219,274.233,-1371.38,-389.689,36.2623,268.551
56,1,620.2,626.65,-1397.87,-370.385,36.669,222.385
56,2,629.093,712.467,-1402.64,-365.923,37.242,224.857
56,100,434.804,344.938,-1368.79,-379.112,36.6986,34.8998
56,101,427.763,299.425,-1365.72,-381.844,36.6987,39.7476
56,102,425.796,382.387,-1370.28,-376.006,36.6987,221.803
56,103,424.959,454.013,-1374.18,-370.835,36.5561,213.043
57,0,526.832,269.071,-1370.61,-389.675,36.262,270.084
57,1,620.069,620.516,-1397.55,-370.754,36.6313,222.068
57,2,628.711,705.782,-1402.31,-366.262,37.1909,224.614
57,100,434.626,347.188,-1368.91,-378.946,36.6986,34.6501
57,101,427.897,301.36,-1365.84,-381.718,36.6987,41.5066
57,102,425.677,380.151,-1370.14,-376.153,36.6987,222.783
57,103,425.042,451.859,-1374.07,-371.004,36.5673,213.043
58,0,519.959,263.673,-1369.8,-389.648,36.2646,271.259
58,1,619.984,614.191,-1397.22,-371.138,36.592,221.687
58,2,628.32,698.587,-1401.96,-366.631,37.1347,224.379
58,100,434.404,349.568,-1369.03,-378.769,36.6986,33.768
58,101,428.111,303.39,-1365.97,-381.591,36.6987,43.0757
58,102,425.54,377.767,-1370,-376.31,36.6987,222.441
58,103,425.128,449.576,-1373.96,-371.182,36.5792,213.043
59,0,513.167,258.457,-1369,-389.613,36.2675,272.066
59,1,619.947,607.903,-1396.89,-371.523,36.5516,221.287
59,2,627.958,691.786,-1401.62,-366.989,37.0862,224.141
59,100,434.162,351.891,-1369.14,-378.595,36.6986,33.2521
59,101,428.355,305.395,-1366.1,-381.467,36.6987,44.0359
59,102,425.427,375.587,-1369.87,-376.454,36.6987,222.522
59,103,425.223,447.334,-1373.84,-371.357,36.59,213.043
60,0,505.928,253.139,-1368.17,-389.559,36.2702,273.043
60,1,619.955,601.403,-1396.56,-371.923,36.5059,220.86
60,2,627.588,684.659,-1401.26,-367.374,37.0386,223.904
60,100,433.892,354.325,-1369.26,-378.411,36.6986,32.9569
60,101,428.643,307.514,-1366.24,-381.337,36.6987,44.549
60,102,425.29,373.293,-1369.73,-376.604,36.6987,222.934
60,103,425.354,444.97,-1373.72,-371.541,36.5994,213.043
61,0,498.743,248.497,-1367.38,-389.46,36.2736,275.273
61,1,620.002,595.1,-1396.23,-372.315,36.4619,220.433
61,2,627.26,677.985,-1400.92,-367.737,36.9931,223.696
61,100,433.629,356.657,-1369.37,-378.235,36.6986,32.8071
61,101,428.921,309.547,-1366.37,-381.213,36.6987,44.514
61,102,425.131,370.935,-1369.58,-376.757,36.6986,223.353
61,103,425.477,442.703,-1373.61,-371.716,36.6085,213.043
62,0,491.393,244.102,-1366.59,-389.333,36.2745,277.53
62,1,620.082,588.9,-1395.91,-372.706,36.4195,220.013
62,2,626.949,671.202,-1400.57,-368.108,36.9461,223.512
62,100,433.361,358.995,-1369.49,-378.058,36.6986,32.7119
62,101,429.189,311.586,-1366.51,-381.088,36.6987,44.3382
62,102,424.993,368.513,-1369.44,-376.916,36.6986,222.467
62,103,425.598,440.425,-1373.5,-371.893,36.6178,213.043
63,0,483.865,239.886,-1365.8,-389.184,36.2746,279.487
63,1,620.174,582.798,-1395.59,-373.103,36.3854,219.58
63,2,626.638,664.413,-1400.22,-368.482,36.8983,223.335
63,100,433.167,361.357,-1369.61,-377.884,36.6986,36.7472
63,101,429.46,313.645,-1366.64,-380.961,36.6987,44.5278
63,102,424.895,365.964,-1369.28,-377.087,36.6986,221.492
63,103,425.772,438.157,-1373.39,-372.071,36.6271,211.88
64,0,476.163,235.791,-1365,-389.015,36.2733,281.031
64,1,620.363,576.912,-1395.28,-373.51,36.368,218.882
64,2,626.344,657.759,-1399.88,-368.854,36.8534,223.179
64,100,433.003,363.735,-1369.73,-377.711,36.6986,38.6036
64,101,429.76,315.718,-1366.78,-380.836,36.6987,45.8989
64,102,424.829,363.732,-1369.15,-377.237,36.6986,220.997
64,103,425.934,435.842,-1373.27,-372.252,36.6366,213.23
65,0,468.469,231.804,-1364.21,-388.839,36.2709,282.051
65,1,620.638,570.891,-1394.97,-373.927,36.3455,218.167
65,2,626.053,651.166,-1399.53,-369.234,36.8148,223.048
65,100,433.028,366.104,-1369.87,-377.549,36.6986,43.1218
65,101,430.073,317.781,-1366.92,-380.712,36.6987,46.0044
65,102,424.783,361.364,-1369.02,-377.398,36.6986,220.458
65,103,426.008,433.529,-1373.15,-372.428,36.646,216.18
66,0,460.801,227.931,-1363.42,-388.656,36.2666,282.804
66,1,620.94,565.046,-1394.67,-374.335,36.3225,217.574
66,2,625.775,644.563,-1399.18,-369.615,36.775,222.929
66,100,433.186,368.474,-1370.01,-377.394,36.6987,43.9926
66,101,430.383,319.829,-1367.06,-380.588,36.6987,46.2882
66,102,424.752,358.882,-1368.87,-377.567,36.6986,220.098
66,103,426.061,431.204,-1373.03,-372.597,36.6508,217.381
67,0,453.16,224.2,-1362.64,-388.465,36.2623,283.497
67,1,621.268,559.231,-1394.37,-374.742,36.2992,217.083
67,2,625.505,638.166,-1398.83,-369.989,36.7374,222.823
67,100,433.355,370.805,-1370.16,-377.243,36.6987,43.5177
67,101,430.687,321.855,-1367.19,-380.466,36.6987,46.562
67,102,424.733,356.554,-1368.74,-377.727,36.6986,219.841
67,103,426.106,428.895,-1372.9,-372.764,36.6546,216.771
68,0,441.242,218.333,-1361.42,-388.169,36.2566,283.929
68,1,621.806,550.264,-1393.9,-375.388,36.2764,216.475
68,2,625.141,627.798,-1398.28,-370.599,36.6738,222.52
68,100,433.594,374.453,-1370.38,-377.005,36.6987,43.2858
68,101,431.155,325.035,-1367.41,-380.274,36.6987,46.7549
68,102,424.717,353.209,-1368.55,-377.956,36.6986,219.62
68,103,426.208,425.283,-1372.71,-373.028,36.6614,216.307
68,104,412.49,135.817,-1356.88,-392.128,37.4861,3.89651
69,0,433.368,215.351,-1360.68,-387.911,36.257,286.81
69,1,622.159,544.766,-1393.6,-375.803,36.2804,216.175
69,2,624.967,620.98,-1397.92,-371.007,36.6316,222.191
69,100,433.75,376.79,-1370.52,-376.853,36.6987,43.2965
69,101,431.44,327.069,-1367.54,-380.15,36.6987,46.8705
69,102,424.709,350.868,-1368.42,-378.118,36.6986,219.546
69,103,426.268,422.971,-1372.59,-373.196,36.666,216.245
69,104,416.014,140.25,-1356.92,-392.065,37.255,12.5535
70,0,425.173,212.929,-1359.94,-387.594,36.259,290.546
70,1,622.538,539.139,-1393.3,-376.225,36.2814,215.916
70,2,624.845,614.208,-1397.57,-371.418,36.5895,221.794
70,100,433.91,379.169,-1370.67,-376.698,36.6987,43.3178
70,101,431.725,329.139,-1367.68,-380.024,36.6987,47.1004
70,102,424.703,348.506,-1368.28,-378.28,36.6986,219.497
70,103,426.331,420.617,-1372.46,-373.368,36.6708,216.191
70,104,421.799,147.072,-1356.99,-391.987,36.875,21.3358
71,0,416.895,210.864,-1359.23,-387.248,36.2619,293.728
71,1,622.931,533.544,-1393,-376.646,36.2814,215.698
71,2,624.78,607.63,-1397.22,-371.819,36.5459,221.371
71,100,434.067,381.527,-1370.81,-376.545,36.6987,43.3629
71,101,432.007,331.2,-1367.82,-379.898,36.6987,47.1592
71,102,424.7,346.355,-1368.16,-378.428,36.6986,219.468
71,103,426.394,418.279,-1372.34,-373.539,36.6756,216.153
71,104,429.286,155.808,-1357.08,-391.885,36.3538,30.0588
72,0,408.402,208.997,-1358.51,-386.875,36.2699,296.154
72,1,623.337,527.925,-1392.71,-377.069,36.2817,215.509
72,2,624.761,601.044,-1396.88,-372.223,36.5002,220.931
72,100,434.228,383.899,-1370.96,-376.39,36.6987,43.4192
72,101,432.279,333.265,-1367.95,-379.771,36.6987,47.0653
72,102,424.698,344.219,-1368.04,-378.576,36.6986,219.45
72,103,426.458,415.925,-1372.21,-373.71,36.6803,216.117
72,104,429.348,157.6,-1357.19,-391.762,36.357,38.8589
73,0,399.86,207.326,-1357.81,-386.486,36.2798,297.951
73,1,623.753,522.346,-1392.41,-377.489,36.2819,215.348
73,2,624.789,594.596,-1396.55,-372.625,36.4557,220.483
73,100,434.391,386.256,-1371.1,-376.237,36.6987,43.48
73,101,432.54,335.283,-1368.09,-379.647,36.6987,47.0374
73,102,424.699,341.978,-1367.91,-378.73,36.6986,219.442
73,103,426.523,413.585,-1372.09,-373.881,36.6851,216.079
73,104,428.252,158.356,-1357.3,-391.635,36.4388,39.893
74,0,391.597,205.85,-1357.15,-386.101,36.2899,299.225
74,1,624.161,516.99,-1392.13,-377.893,36.282,215.213
74,2,624.859,588.533,-1396.24,-373.007,36.4131,220.068
74,100,434.55,388.52,-1371.24,-376.09,36.6987,43.5494
74,101,432.782,337.224,-1368.21,-379.527,36.6987,46.9124
74,102,424.695,339.608,-1367.78,-378.894,36.6986,219.438
74,103,426.59,411.337,-1371.97,-374.045,36.6897,216.028
74,104,427.563,159.661,-1357.42,-391.497,36.4899,39.933
75,0,382.733,204.382,-1356.44,-385.68,36.3009,300.193
75,1,624.605,511.273,-1391.83,-378.325,36.282,215.087
75,2,624.93,582.248,-1395.91,-373.417,36.38,219.623
75,100,434.723,390.937,-1371.39,-375.933,36.6987,43.6546
75,101,433.032,339.299,-1368.35,-379.398,36.6987,46.796
75,102,424.7,337.3,-1367.65,-379.053,36.6986,219.421
75,103,426.66,408.934,-1371.84,-374.22,36.6946,215.995
75,104,427.098,161.63,-1357.56,-391.329,36.5252,39.9833
76,0,374.315,203.08,-1355.76,-385.273,36.3064,300.75
76,1,625.037,505.812,-1391.54,-378.738,36.2821,214.982
76,2,625.1,576.657,-1395.61,-373.806,36.3651,218.948
76,100,434.891,393.247,-1371.54,-375.784,36.6987,43.7689
76,101,433.265,341.288,-1368.48,-379.275,36.6987,46.7471
76,102,424.699,335.142,-1367.52,-379.202,36.6986,219.421
76,103,426.728,406.637,-1371.72,-374.387,36.6992,216.075
76,104,426.812,164.009,-1357.71,-391.144,36.5478,40.0109
77,0,366.001,201.796,-1355.09,-384.871,36.3104,301.014
77,1,625.472,500.412,-1391.26,-379.147,36.2821,214.89
77,2,625.345,571.175,-1395.32,-374.187,36.3454,218.282
77,100,435.063,395.533,-1371.68,-375.636,36.6987,43.8502
77,101,433.491,343.256,-1368.6,-379.152,36.6986,46.7052
77,102,424.699,332.928,-1367.4,-379.355,36.6986,219.421
77,103,426.847,404.35,-1371.6,-374.552,36.6998,216.196
77,104,427.059,166.893,-1357.87,-390.959,36.5325,40.0223
78,0,357.641,200.492,-1354.42,-384.467,36.3143,301.074
78,1,625.912,494.991,-1390.97,-379.558,36.2821,214.807
